83
44.153	41.065
29.776	7.646
0.6:4.271:0.103	0.9132360045464699:3.813:0.25	0.792464510246358:2.793:0.683	0.7962411694957753:6.08:0.42	0.9305912099305473:0.173:0.668	0.8712060605849801:1.629:0.333	0.6180614856144977:0.324:0.928	0.8608135686662938:4.019:0.951	0.47958315233127197:2.348:0.241	0.9433981132056604:4.456:0.824	0.7867655305108378:2.955:0.386	0.6180614856144977:4.686:0.57	0.8631338250816034:3.05:0.011	0.5907622195096771:5.318:0.901	0.6618156843109719:4.276:0.465	0.9093954035511725:1.455:0.068	0.8197560612767679:3.213:0.914	0.9110433579144299:4.136:0.182	0.867179335547152:3.905:0.06	0.6024948132556828:4.751:0.148	0.2645751311064591:0.766:0.514	0.12649110640673517:1.841:0.912	0.4909175083453431:2.291:0.692	0.910494371207203:3.581:0.063	0.4171330722922842:4.084:0.539	0.24899799195977465:4.101:0.481	0.7106335201775947:1.8:0.946	0.12649110640673517:0.157:0.819	0.9513148795220224:6.055:0.886	0.5458937625582472:4.344:0.044	0.9192388155425117:6.151:0.379	0.7099295739719539:1.282:0.449	0.9874208829065749:2.675:0.481	0.623698645180507:2.163:0.745	0.9338094023943002:6.197:0.198	0.5983310120660636:1.97:0.306	0.9884331034521254:0.234:0.335	0.9581231653602788:4.102:0.226	0.17320508075688773:2.522:0.578	0.9433981132056604:6.182:0.746	0.7854934754662193:0.383:0.541	0.4219004621945797:1.265:0.784	0.7596051605933177:2.314:0.057	0.4219004621945797:6.115:0.344	0.7609204951898719:3.514:0.538	0.7968688725254613:1.51:0.051	0.8203657720797474:0.919:0.143	0.5873670062235365:3.179:0.942	0.2645751311064591:0.102:0.826	0.8780660567406077:0.611:0.32
0.73824115301167:5.803:0.497	0.7148426400264607:0.254:0.715	0.6058052492344383:1.651:0.249	0.6789698078707183:4.69:0.325	0.719027120489902:0.634:0.547	0.9939818911831342:5.586:0.159	0.906642156531451:5.657:0.561	0.7355270219373317:5.398:0.291	0.4427188724235731:0.877:0.712	0.5347896782848375:1.051:0.39	0.6244997998398398:4.824:0.447	0.4949747468305833:5.024:0.897	0.3507135583350036:1.885:0.673	0.6655824516917495:3.836:0.366	0.8613942186943212:0.804:0.92	0.5924525297439449:3.594:0.805	0.22360679774997896:0.105:0.307	0.73824115301167:2.589:0.906	0.48579831205964474:0.388:0.068	0.9736529155710468:4.528:0.122	0.6580273550544841:0.189:0.38	0.44609416046390926:3.898:0.501	0.5029910535983717:4.942:0.941	0.8876936408468858:1.641:0.181	0.9772410142846032:5.268:0.593	0.4147288270665544:4.957:0.266	0.950789145920377:0.787:0.691	0.6942621983083913:2.187:0.965	0.8191458966508958:2.186:0.458	0.7169379331573968:1.908:0.106	0.8837420438114281:0.253:0.514	0.9808159868191383:2.032:0.626	0.7169379331573968:1.91:0.068	0.7176350047203662:1.066:0.286	0.8613942186943212:6.025:0.341	0.3563705936241092:5.773:0.93	0.8786353054595518:0.032:0.398	0.7661592523751182:1.917:0.632	0.28982753492378877:5.809:0.034	0.5513619500836089:4.895:0.051	0.8774964387392122:2.296:0.374	0.7211102550927979:6.137:0.963	0.9110433579144299:5.784:0.09	0.9033271832508971:4.468:0.17	0.7720103626247513:2.478:0.485	0.5357238094391549:6.183:0.513	0.9797958971132712:2.036:0.21	0.9471008394041259:1.727:0.491	0.6572670690061994:3.705:0.404	0.8240145629781066:5.834:0.131
0.4658325879540846:5.223:0.163	0.4679743582719036:3.071:0.331	0.9612491872558333:1.125:0.97	0.7886697661252141:5.372:0.581	0.7987490219086343:4.062:0.794	0.5540758070878027:2.129:0.866	0.3507135583350036:5.92:0.588	0.9402127418834527:6.09:0.923	0.9528903399657277:5.473:0.338	0.7300684899377592:3.227:0.208	0.4669047011971501:3.375:0.224	0.2469817807045694:1.544:0.803	0.3714835124201342:0.835:0.8	0.758946638440411:5.519:0.576	0.7409453421137082:5.49:0.786	0.1:2.621:0.085	0.35496478698597694:1.554:0.693	0.5099019513592785:0.019:0.087	0.15165750888103102:3.16:0.138	0.7293833011524188:1.195:0.972	0.8820430828479978:3.206:0.461	0.382099463490856:0.771:0.125	0.9322016949137134:4.865:0.55	0.5805170109479997:3.793:0.258	0.752329714952161:2.154:0.915	0.9643650760992956:4.337:0.779	0.6284902544988268:0.345:0.97	0.6855654600401044:4.452:0.135	0.9492101980067429:5.72:0.884	0.5272570530585627:5.89:0.805	0.904433524367601:0.906:0.947	0.161245154965971:3.696:0.407	0.570087712549569:3.272:0.0	0.985393322486001:2.405:0.084	0.650384501660364:2.177:0.687	0.3674234614174767:4.601:0.661	0.6363961030678927:1.08:0.411	0.4171330722922842:2.085:0.041	0.38858718455450897:1.078:0.297	0.9289779329994874:6.186:0.829	0.9818350166906862:3.104:0.488	0.9705668446840743:0.261:0.731	0.4049691346263318:5.058:0.161	0.9011104260855048:4.087:0.787	0.714142842854285:1.526:0.183	0.7035623639735145:4.036:0.088	0.867179335547152:3.676:0.148	0.5941380311005179:2.215:0.667	0.26267851073127396:2.397:0.193	0.11832159566199232:3.428:0.67
0.6519202405202649:2.637:0.784	0.985393322486001:1.351:0.325	0.644980619863884:3.689:0.509	0.8378544026261364:2.769:0.077	0.4289522117905443:1.303:0.051	0.9638464608017192:5.421:0.913	0.8893818077743664:0.824:0.785	0.5882176467941097:3.513:0.143	0.9596874491208063:3.577:0.82	0.6610597552415364:5.118:0.033	0.8228000972289685:5.567:0.032	0.9332738076256079:3.664:0.067	0.5882176467941097:4.926:0.214	0.4571651780264984:1.899:0.178	0.8467585252006619:3.008:0.794	0.985900603509299:2.848:0.926	0.3420526275297414:1.897:0.87	0.7099295739719539:1.878:0.603	0.30166206257996714:4.648:0.48	0.4147288270665544:3.329:0.933	0.5966573556070519:3.508:0.459	0.30331501776206204:5.079:0.486	0.7099295739719539:1.662:0.13	0.6410928169929843:2.568:0.733	0.3255764119219941:3.573:0.908	0.3924283374069717:3.363:0.616	0.6580273550544841:3.624:0.322	0.6745368781616021:2.033:0.762	0.5890670590009256:0.334:0.994	0.8167006795638168:5.801:0.021	0.9909591313469996:5.837:0.076	0.7148426400264607:1.443:0.983	0.9638464608017192:2.338:0.061	0.9828529900244491:5.762:0.533	0.8508818954473059:1.285:0.858	0.08944271909999159:1.066:0.505	0.35496478698597694:5.768:0.74	0.999499874937461:6.122:0.465	0.6284902544988268:5.331:0.59	0.4658325879540846:0.234:0.856	0.41952353926806063:2.277:0.127	0.79435508432942:5.946:0.818	0.363318042491699:4.976:0.014	0.5540758070878027:5.852:0.832	0.7615773105863908:5.708:0.105	0.720416546173115:6.128:0.9	0.6870225614927067:4.371:0.605	0.9279008567729636:5.126:0.964	0.7314369419163897:5.432:0.889	0.844393273303382:0.279:0.713
0.7694153624668538:4.55:0.513	0.5495452665613635:0.788:0.351	0.9246621004453465:0.339:0.041	0.7496665925596525:3.728:0.073	0.6033241251599343:5.636:0.638	0.9757048734120374:3.618:0.244	0.9132360045464699:5.643:0.522	0.8438009243891594:1.469:0.823	0.3794733192202055:2.096:0.562	0.8209750300709517:4.865:0.418	0.5594640292279746:3.646:0.936	0.8185352771872451:1.177:0.917	0.985393322486001:4.933:0.29	0.36055512754639896:4.258:0.411	0.9919677414109795:0.03:0.472	0.8654478609367522:3.907:0.845	0.7469939758793239:2.292:0.878	0.34351128074635334:1.326:0.833	0.8221921916437787:4.609:0.502	0.8803408430829505:3.104:0.766	0.46475800154489:2.296:0.807	0.720416546173115:3.106:0.293	0.4939635614091388:4.247:0.983	0.31937438845342625:0.886:0.789	0.38340579025361626:2.306:0.117	0.5059644256269407:2.136:0.387	0.8049844718999243:1.341:0.282	0.9327379053088815:5.15:0.896	0.6767569726275452:3.705:0.673	0.9772410142846032:3.751:0.55	0.5128352561983234:2.739:0.666	0.9544631999192007:5.859:0.318	0.8933084573650918:3.127:0.262	0.5916079783099616:2.521:0.77	0.7476630257007498:5.747:0.385	0.5477225575051661:1.936:0.33	0.762889244910426:1.639:0.546	0.47853944456021597:2.79:0.294	0.3331666249791536:3.653:0.042	0.8774964387392122:0.511:0.873	0.692098258919931:0.643:0.09	0.2469817807045694:3.584:0.322	0.4381780460041329:1.273:0.204	0.4449719092257398:5.168:0.031	0.6942621983083913:5.013:0.562	0.9715966241192895:1.647:0.437	0.8654478609367522:4.519:0.816	0.8921883209278185:0.028:0.565	0.8596510920134982:2.35:0.296	0.9252026804976302:3.043:0.313
0.8561541917201597:6.262:0.296	0.8949860334105779:0.73:0.715	0.5504543577809153:6.004:0.526	0.19748417658131498:4.76:0.293	0.6371812928829597:3.807:0.169	0.7713624310270756:4.85:0.295	0.7829431652425354:2.287:0.781	0.8024961059095552:5.984:0.793	0.47644516998286385:0.727:0.862	0.8729261137118078:0.338:0.264	0.3178049716414141:4.014:0.871	0.3478505426185217:4.906:0.066	0.2966479394838265:5.472:0.056	0.07071067811865475:0.088:0.474	0.9235799911215054:0.689:0.617	0.454972526643093:3.934:0.867	0.8378544026261364:2.13:0.252	0.9423375191511797:2.977:0.717	0.37013511046643494:6.11:0.365	0.3065941943351178:3.221:0.994	0.9664367542679656:3.233:0.582	0.8555699854482975:0.811:0.936	0.6580273550544841:5.641:0.259	0.5486346689738081:2.26:0.412	0.6131883886702356:1.042:0.077	0.8746427842267951:5.777:0.614	0.9570788891204319:3.76:0.158	0.7238784428341544:3.631:0.369	0.23874672772626646:1.689:0.495	0.8631338250816034:2.956:0.509	0.5291502622129182:1.256:0.917	0.232379000772445:1.133:0.891	0.6099180272790763:5.72:0.084	0.5486346689738081:4.226:0.461	0.7707139547199077:3.626:0.615	0.623698645180507:2.398:0.934	0.7092249290598858:3.819:0.707	0.9154233993076646:4.371:0.185	0.5873670062235365:5.696:0.773	0.7238784428341544:0.801:0.558	0.6870225614927067:2.724:0.117	0.5787918451395113:1.977:0.319	0.6276941930590086:5.92:0.248	0.7893034904268447:0.678:0.044	0.9332738076256079:1.932:0.048	0.7071067811865476:1.352:0.541	0.8938679992034618:3.062:0.305	0.5477225575051661:3.586:0.132	0.9022194854911968:1.415:0.439	0.8473488065725944:3.808:0.771
0.5366563145999496:3.84:0.598	0.6693280212272604:5.016:0.975	0.5612486080160912:4.561:0.452	0.8694826047713663:2.87:0.785	0.9648834126463155:0.014:0.431	0.8258329128825032:3.787:0.182	0.6099180272790763:0.877:0.402	0.6260990336999411:4.928:0.325	0.5744562646538028:4.962:0.676	0.5882176467941097:4.15:0.02	0.6826419266350405:0.86:0.155	0.8191458966508958:2.461:0.659	0.35213633723318016:2.876:0.266	0.5630275304103699:6.133:0.84	0.9284395510748128:3.986:0.616	0.8734987120768982:0.387:0.93	0.9460443964212251:3.339:0.533	0.43703546766824314:5.415:0.799	0.5839520528262573:2.098:0.269	0.34351128074635334:2.168:0.286	0.8944271909999159:3.582:0.49	0.8826097665446492:0.745:0.175	0.8203657720797474:1.732:0.224	0.8024961059095552:6.134:0.09	0.9899494936611666:1.685:0.111	0.41231056256176607:5.967:0.754	0.6260990336999411:0.649:0.361	0.9777525249264253:4.967:0.594	0.8432081593533117:4.359:0.126	0.9338094023943002:2.11:0.038	0.6557438524302001:3.891:0.506	0.6148170459575759:2.595:0.4	0.4827007354458868:5.375:0.845	0.18439088914585774:1.939:0.825	0.26267851073127396:6.107:0.121	0.6284902544988268:2.266:0.842	0.9219544457292888:2.795:0.03	0.4669047011971501:0.262:0.919	0.862554346113913:4.196:0.918	0.5458937625582472:0.821:0.758	0.6848357467305572:6.075:0.29	0.9497368056467013:3.792:0.569	0.8797726979169108:2.938:0.523	0.3346640106136302:2.929:0.472	0.8882567196480982:0.747:0.204	0.3286335345030997:0.29:0.039	0.4219004621945797:6.164:0.424	0.9974968671630001:4.092:0.048	0.9497368056467013:4.862:0.98	0.5594640292279746:2.307:0.782
0.9797958971132712:0.791:0.739	0.9327379053088815:1.351:0.156	0.24083189157584592:3.105:0.754	0.454972526643093:2.223:0.439	0.9230384607371461:2.764:0.039	0.3178049716414141:0.732:0.926	0.03162277660168379:2.641:0.204	0.7211102550927979:2.123:0.099	0.6316644678941503:4.335:0.995	0.9874208829065749:3.396:0.348	0.6723094525588644:3.107:0.355	0.9439279633531364:0.744:0.951	0.8613942186943212:1.827:0.588	0.5167204273105526:5.574:0.268	0.864291617453276:0.638:0.113	0.17888543819998318:0.451:0.627	0.9549869109050658:3.611:0.665	0.7389181280764466:2.335:0.357	0.7745966692414834:2.536:0.442	0.9055385138137416:4.077:0.019	0.4571651780264984:0.533:0.139	0.30166206257996714:5.392:0.193	0.8677557259966655:5.478:0.056	0.5744562646538028:5.524:0.975	0.3492849839314596:5.375:0.323	0.5422176684690383:1.932:0.576	0.6172519744804386:5.386:0.612	0.51478150704935:1.626:0.469	0.8803408430829505:5.985:0.38	0.9049861877399014:2.407:0.333	0.8619744775803979:1.322:0.255	0.458257569495584:3.522:0.421	0.48579831205964474:5.584:0.656	0.9181503144910423:4.198:0.633	0.8613942186943212:0.684:0.896	0.5621387729022078:5.183:0.354	0.42544094772365293:4.532:0.136	0.9969954864491614:3.753:0.87	0.985393322486001:5.446:0.902	0.7422937423958255:4.656:0.692	0.3255764119219941:4.801:0.72	0.7726577508832743:4.825:0.626	0.6913754406977441:4.872:0.318	0.5224940191045253:1.133:0.569	0.9197825830053535:0.644:0.277	0.7893034904268447:1.132:0.295	0.5440588203494178:5.449:0.109	0.6789698078707183:1.249:0.607	0.18439088914585774:6.052:0.214	0.29325756597230357:1.96:0.967
0.3646916505762094:0.221:0.815	0.08944271909999159:4.429:0.883	0.9617692030835673:4.081:0.836	0.7355270219373317:5.007:0.133	0.972111104761179:2.729:0.912	0.7687652437513027:5.764:0.562	0.9818350166906862:4.843:0.351	0.8288546314040841:3.038:0.718	0.6308724118235002:4.336:0.475	0.8408329203831163:5.273:0.057	0.7893034904268447:0.738:0.849	0.4669047011971501:0.084:0.482	0.916515138991168:0.193:0.863	0.5157518783291051:3.621:0.736	0.38858718455450897:1.995:0.157	0.6730527468185536:6.137:0.108	0.5822370651203855:0.653:0.448	0.7042726744663603:1.369:0.106	0.7848566748139434:1.582:0.653	0.44609416046390926:0.477:0.684	0.9570788891204319:4.823:0.879	0.910494371207203:5.177:0.742	0.6442049363362563:4.22:0.892	0.6049793384901669:1.603:0.126	0.7071067811865476:5.663:0.485	0.6841052550594828:3.394:0.122	0.7687652437513027:2.12:0.233	0.6268971207462992:1.996:0.56	0.4505552130427524:5.854:0.309	0.6356099432828282:3.307:0.53	0.6708203932499369:5.464:0.258	0.7368853370776216:5.464:0.441	0.6663332499583072:2.184:0.744	0.25298221281347033:1.181:0.83	0.5347896782848375:1.151:0.318	0.454972526643093:4.679:0.119	0.28982753492378877:3.446:0.072	0.1224744871391589:1.494:0.572	0.9555103348473003:4.926:0.038	0.7956129712366434:0.248:0.814	0.9560334722173696:3.387:0.138	0.10954451150103323:4.329:0.311	0.7176350047203662:2.346:0.317	0.8654478609367522:0.267:0.091	0.9370165420097982:1.077:0.979	0.9695359714832658:0.289:0.609	0.406201920231798:3.396:0.298	0.5272570530585627:6.254:0.779	0.68044103344816:0.646:0.056	0.6387487769068525:0.228:0.011
0.589915248150105:1.522:0.161	0.589915248150105:0.872:0.038	0.7099295739719539:5.004:0.096	0.7211102550927979:5.745:0.268	0.8921883209278185:5.275:0.862	0.575325994545701:2.743:0.38	0.21908902300206645:4.834:0.142	0.9984988733093293:4.135:0.5	1.0:5.121:0.841	0.4012480529547776:5.348:0.631	0.19235384061671346:2.185:0.727	0.6625707509390978:2.646:0.627	0.8093207028119322:5.605:0.687	0.5118593556827891:5.801:0.337	0.8154753215150046:4.135:0.867	0.9060905032059435:5.02:0.696	0.6371812928829597:2.758:0.436	0.8497058314499201:3.184:0.473	0.950789145920377:2.257:0.35	0.4753945729601885:4.138:0.458	0.8246211251235321:2.486:0.029	0.6745368781616021:6.133:0.785	0.4301162633521313:3.947:0.201	0.6826419266350405:3.15:0.157	0.9884331034521254:5.315:0.145	0.6782329983125268:3.546:0.481	0.8666025617317318:3.883:0.098	0.6549809157525126:3.755:0.202	0.807465169527454:3.346:0.423	0.8449852069711044:1.223:0.172	0.469041575982343:1.697:0.205	0.9300537618869137:1.975:0.855	0.6782329983125268:1.301:0.089	0.5576737397439474:6.225:0.178	0.8197560612767679:0.136:0.8	0.7183313998427189:1.047:0.718	0.8712060605849801:1.043:0.844	0.9648834126463155:4.637:0.893	0.7127411872482184:5.543:0.289	0.8037412518964048:4.886:0.332	0.8043631020876082:0.383:0.949	0.806225774829855:4.047:0.631	0.20493901531919198:5.8:0.111	0.7993747556684537:2.542:0.974	0.7049822692805827:2.452:0.708	0.8961026726887941:3.981:0.169	0.03162277660168379:4.27:0.465	0.8888194417315589:0.75:0.33	0.6276941930590086:4.775:0.785	0.372827037646145:3.092:0.312
0.8252272414311104:1.519:0.633	0.23874672772626646:1.403:0.756	0.7134423592694787:4.346:0.612	0.758946638440411:5.354:0.256	0.5567764362830022:1.033:0.44	0.9055385138137416:4.599:0.854	0.5385164807134504:1.547:0.462	0.6884765791223402:5.513:0.965	0.46151923036857306:5.957:0.468	0.5186520991955976:4.249:0.307	0.4483302354291979:3.403:0.737	0.5735852159879995:3.237:0.888	0.920869154657707:2.576:0.203	0.22135943621178655:1.351:0.709	0.9486832980505138:4.674:0.512	0.8876936408468858:0.123:0.02	0.8031189202104505:1.677:0.44	0.9648834126463155:3.936:0.272	0.7956129712366434:3.306:0.555	0.27568097504180444:5.79:0.56	0.4743416490252569:4.668:0.732	0.7791020472312982:4.684:0.327	0.4483302354291979:3.093:0.312	0.6833739825307955:2.467:0.203	0.2792848008753788:3.767:0.384	0.6833739825307955:5.244:0.235	0.972111104761179:0.386:0.37	0.848528137423857:4.805:0.441	0.7886697661252141:5.558:0.667	0.9181503144910423:1.33:0.735	0.957601169589929:3.506:0.495	0.3619392214170772:3.729:0.777	0.42544094772365293:5.043:0.306	0.45166359162544856:1.574:0.935	0.6058052492344383:0.688:0.677	0.2024845673131659:1.442:0.684	0.8637129152675673:2.639:0.525	0.41109609582188933:0.036:0.172	0.7300684899377592:5.633:0.86	0.575325994545701:2.695:0.945	0.7176350047203662:1.019:0.988	0.9939818911831342:2.874:0.105	0.8497058314499201:5.018:0.938	0.8012490249604052:1.888:0.477	0.9523654760647301:1.675:0.491	0.9444575162494075:1.136:0.258	0.9726253132630263:3.094:0.162	0.8763560920082658:0.347:0.901	0.9848857801796105:5.945:0.408	0.4472135954999579:4.081:0.233
